"full.addr.simpl","full.addr","lat","lon","success","dist.centre","neigh.name","neigh.code","optional"
"Bankastraat 27, Amsterdam, Netherlands","Bankastraat 27, Amsterdam, Netherlands",52.3649153,4.9329378,"OK",3004.10476654966,"Indische Buurt West","31",TRUE
"Bankastraat 3, Amsterdam, Netherlands","Bankastraat 3_5_7, Amsterdam, Netherlands",52.3649061,4.9320138,"OK",2944.50888118793,"Indische Buurt West","31",TRUE
"Bankastraat 31, Amsterdam, Netherlands","Bankastraat 31, Amsterdam, Netherlands",52.3649167,4.9330845,"OK",3013.58114141154,"Indische Buurt West","31",TRUE
"Bankastraat 39, Amsterdam, Netherlands","Bankastraat 39_53, Amsterdam, Netherlands",52.3649195,4.9333783,"OK",3032.56983320249,"Indische Buurt West","31",TRUE
"Bankastraat 4, Amsterdam, Netherlands","Bankastraat 4, Amsterdam, Netherlands",52.3647693,4.9319106,"OK",2942.58890377559,"Indische Buurt West","31",TRUE
"Bankastraat 42, Amsterdam, Netherlands","Bankastraat 42, Amsterdam, Netherlands",52.364726,4.933894,"OK",3072.56016977146,"Indische Buurt West","31",TRUE
"Bankastraat 48, Amsterdam, Netherlands","Bankastraat 48, Amsterdam, Netherlands",52.3647284,4.934129,"OK",3087.73616853103,"Indische Buurt West","31",TRUE
"Bankastraat 50, Amsterdam, Netherlands","Bankastraat 50, Amsterdam, Netherlands",52.3647912,4.9342158,"OK",3091.27467625687,"Indische Buurt West","31",TRUE
"Bankastraat 6, Amsterdam, Netherlands","Bankastraat 6, Amsterdam, Netherlands",52.3647078,4.931971,"OK",2948.65531278793,"Indische Buurt West","31",TRUE
"Bankastraat 8, Amsterdam, Netherlands","Bankastraat 8, Amsterdam, Netherlands",52.3647084,4.9320298,"OK",2952.43337648845,"Indische Buurt West","31",TRUE
"Banstraat 1, Amsterdam, Netherlands","Banstraat 1, Amsterdam, Netherlands",52.355834,4.873643,"OK",2252.45129293393,"Museumkwartier","47",TRUE
"Banstraat 12, Amsterdam, Netherlands","Banstraat 12, Amsterdam, Netherlands",52.35558,4.873493,"OK",2281.90134687125,"Museumkwartier","47",TRUE
"Banstraat 15, Amsterdam, Netherlands","Banstraat 15, Amsterdam, Netherlands",52.3553113,4.8740371,"OK",2288.66438360426,"Museumkwartier","47",TRUE
"Banstraat 23, Amsterdam, Netherlands","Banstraat 23, Amsterdam, Netherlands",4.875027,4.875027,"OK",5265793.1106596,NA,NA,TRUE
"Banstraat 23, Amsterdam, Netherlands","Banstraat 23, Amsterdam, Netherlands",52.353918,52.353918,"OK",3174052.56911972,NA,NA,TRUE
"Banstraat 23, Amsterdam, Netherlands","Banstraat 23, Amsterdam, Netherlands",52.353918,52.353918,"OK",3174052.56911972,NA,NA,TRUE
"Banstraat 23, Amsterdam, Netherlands","Banstraat 23, Amsterdam, Netherlands",4.875027,4.875027,"OK",5265793.1106596,NA,NA,TRUE
"Banstraat 23, Amsterdam, Netherlands","Banstraat 23_25_51, Amsterdam, Netherlands",4.875027,4.875027,"OK",5265793.1106596,NA,NA,TRUE
"Banstraat 23, Amsterdam, Netherlands","Banstraat 23_25_51, Amsterdam, Netherlands",52.353918,52.353918,"OK",3174052.56911972,NA,NA,TRUE
"Banstraat 23, Amsterdam, Netherlands","Banstraat 23_25_51, Amsterdam, Netherlands",52.353918,52.353918,"OK",3174052.56911972,NA,NA,TRUE
"Banstraat 23, Amsterdam, Netherlands","Banstraat 23_25_51, Amsterdam, Netherlands",4.875027,4.875027,"OK",5265793.1106596,NA,NA,TRUE
"Banstraat 25, Amsterdam, Netherlands","Banstraat 25, Amsterdam, Netherlands",52.3538617,4.8750733,"OK",2396.93688053373,"Museumkwartier","47",TRUE
"Banstraat 29, Amsterdam, Netherlands","Banstraat 29, Amsterdam, Netherlands",52.3536796,4.8752011,"OK",2411.17495378782,"Museumkwartier","47",TRUE
"Banstraat 4, Amsterdam, Netherlands","Banstraat 4, Amsterdam, Netherlands",52.3557518,4.8733622,"OK",2270.26899168391,"Museumkwartier","47",TRUE
"Banstraat 40, Amsterdam, Netherlands","Banstraat 40, Amsterdam, Netherlands",52.3533773,4.8750336,"OK",2446.38933061991,"Museumkwartier","47",TRUE
"Banstraat 42, Amsterdam, Netherlands","Banstraat 42, Amsterdam, Netherlands",52.3532778,4.8750914,"OK",2454.59547625005,"Museumkwartier","47",TRUE
"Banstraat 43, Amsterdam, Netherlands","Banstraat 43, Amsterdam, Netherlands",52.3527804,4.8755749,"OK",2490.4555641195,"Museumkwartier","47",TRUE
"Banstraat 46, Amsterdam, Netherlands","Banstraat 46, Amsterdam, Netherlands",52.3529692,4.8754412,"OK",2475.2614402994,"Museumkwartier","47",TRUE
"Banstraat 48, Amsterdam, Netherlands","Banstraat 48, Amsterdam, Netherlands",52.3526439,4.8753272,"OK",2511.33734175841,"Museumkwartier","47",TRUE
"Banstraat 49, Amsterdam, Netherlands","Banstraat 49_51, Amsterdam, Netherlands",52.3526873,4.875526,"OK",2501.25794661782,"Museumkwartier","47",TRUE
"Banstraat 50, Amsterdam, Netherlands","Banstraat 50, Amsterdam, Netherlands",52.352766,4.8751283,"OK",2504.81407413804,"Museumkwartier","47",TRUE
"Banstraat 52, Amsterdam, Netherlands","Banstraat 52_60, Amsterdam, Netherlands",52.3527537,4.875113,"OK",2506.49766598893,"Museumkwartier","47",TRUE
"Banstraat 53, Amsterdam, Netherlands","Banstraat 53, Amsterdam, Netherlands",52.3526046,4.8754165,"OK",2512.74080488321,"Museumkwartier","47",TRUE
"Banstraat 55, Amsterdam, Netherlands","Banstraat 55, Amsterdam, Netherlands",52.3525303,4.8753885,"OK",2521.04606598305,"Museumkwartier","47",TRUE
"Banstraat 58, Amsterdam, Netherlands","Banstraat 58, Amsterdam, Netherlands",52.3525545,4.8750088,"OK",2529.56734475664,"Museumkwartier","47",TRUE
"Banstraat 59, Amsterdam, Netherlands","Banstraat 59, Amsterdam, Netherlands",52.3523855,4.8753262,"OK",2537.45552336325,"Museumkwartier","47",TRUE
"Banstraat 60, Amsterdam, Netherlands","Banstraat 60, Amsterdam, Netherlands",52.3524784,4.8749753,"OK",2538.1978560131,"Museumkwartier","47",TRUE
"Banstraat 61, Amsterdam, Netherlands","Banstraat 61, Amsterdam, Netherlands",52.3523089,4.8753102,"OK",2545.65520531561,"Museumkwartier","47",TRUE
"Banstraat 62, Amsterdam, Netherlands","Banstraat 62, Amsterdam, Netherlands",52.3524199,4.8749495,"OK",2544.83438785843,"Museumkwartier","47",TRUE
"Barentszstraat 277, Amsterdam, Netherlands","Barentszstraat 277_315, Amsterdam, Netherlands",52.3887131,52.3887131,"OK",3175016.60521796,NA,NA,TRUE
"Barentszstraat 277, Amsterdam, Netherlands","Barentszstraat 277_315, Amsterdam, Netherlands",4.8867445,4.8867445,"OK",5264497.17308037,NA,NA,TRUE
"Barentszstraat 277, Amsterdam, Netherlands","Barentszstraat 277_315, Amsterdam, Netherlands",52.3887131,52.3887131,"OK",3175016.60521796,NA,NA,TRUE
"Barentszstraat 277, Amsterdam, Netherlands","Barentszstraat 277_315, Amsterdam, Netherlands",4.8867445,4.8867445,"OK",5264497.17308037,NA,NA,TRUE
"Barentszstraat 277, Amsterdam, Netherlands","Barentszstraat 277_283, Amsterdam, Netherlands",52.3887131,52.3887131,"OK",3175016.60521796,NA,NA,TRUE
"Barentszstraat 277, Amsterdam, Netherlands","Barentszstraat 277_283, Amsterdam, Netherlands",4.8867445,4.8867445,"OK",5264497.17308037,NA,NA,TRUE
"Barentszstraat 277, Amsterdam, Netherlands","Barentszstraat 277_283, Amsterdam, Netherlands",52.3887131,52.3887131,"OK",3175016.60521796,NA,NA,TRUE
"Barentszstraat 277, Amsterdam, Netherlands","Barentszstraat 277_283, Amsterdam, Netherlands",4.8867445,4.8867445,"OK",5264497.17308037,NA,NA,TRUE
"Barentszstraat 285, Amsterdam, Netherlands","Barentszstraat 285_291, Amsterdam, Netherlands",52.3886948,4.8866713,"OK",1759.29974643441,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 293, Amsterdam, Netherlands","Barentszstraat 293_299, Amsterdam, Netherlands",52.3886856,4.8866126,"OK",1758.95000492228,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 31, Amsterdam, Netherlands","Barentszstraat 31, Amsterdam, Netherlands",52.3890114,4.8892825,"OK",1774.17618928942,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 315, Amsterdam, Netherlands","Barentszstraat 315_303_307, Amsterdam, Netherlands",52.3886489,4.8864368,"OK",1756.95764518751,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 37, Amsterdam, Netherlands","Barentszstraat 37, Amsterdam, Netherlands",52.3890117,4.889356,"OK",1773.9044602051,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 42, Amsterdam, Netherlands","Barentszstraat 42, Amsterdam, Netherlands",52.3891229,4.8886375,"OK",1789.81594460507,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 45, Amsterdam, Netherlands","Barentszstraat 45, Amsterdam, Netherlands",52.388984,4.888996,"OK",1772.45874064806,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 47, Amsterdam, Netherlands","Barentszstraat 47, Amsterdam, Netherlands",4.8890185,4.8890185,"OK",5264245.69775068,NA,NA,TRUE
"Barentszstraat 47, Amsterdam, Netherlands","Barentszstraat 47, Amsterdam, Netherlands",4.8890185,4.8890185,"OK",5264245.69775068,NA,NA,TRUE
"Barentszstraat 47, Amsterdam, Netherlands","Barentszstraat 47, Amsterdam, Netherlands",52.3889744,52.3889744,"OK",3175023.85154625,NA,NA,TRUE
"Barentszstraat 47, Amsterdam, Netherlands","Barentszstraat 47, Amsterdam, Netherlands",52.3889744,52.3889744,"OK",3175023.85154625,NA,NA,TRUE
"Barentszstraat 47, Amsterdam, Netherlands","Barentszstraat 47_49, Amsterdam, Netherlands",4.8890185,4.8890185,"OK",5264245.69775068,NA,NA,TRUE
"Barentszstraat 47, Amsterdam, Netherlands","Barentszstraat 47_49, Amsterdam, Netherlands",4.8890185,4.8890185,"OK",5264245.69775068,NA,NA,TRUE
"Barentszstraat 47, Amsterdam, Netherlands","Barentszstraat 47_49, Amsterdam, Netherlands",52.3889744,52.3889744,"OK",3175023.85154625,NA,NA,TRUE
"Barentszstraat 47, Amsterdam, Netherlands","Barentszstraat 47_49, Amsterdam, Netherlands",52.3889744,52.3889744,"OK",3175023.85154625,NA,NA,TRUE
"Barentszstraat 48, Amsterdam, Netherlands","Barentszstraat 48, Amsterdam, Netherlands",52.3891342,4.8885465,"OK",1791.61398463289,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 49, Amsterdam, Netherlands","Barentszstraat 49, Amsterdam, Netherlands",52.3889563,4.8889893,"OK",1769.4183820369,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 50, Amsterdam, Netherlands","Barentszstraat 50, Amsterdam, Netherlands",52.3891163,4.8885762,"OK",1789.44969275,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 51, Amsterdam, Netherlands","Barentszstraat 51_53, Amsterdam, Netherlands",4.8889597,4.8889597,"OK",5264252.2001742,NA,NA,TRUE
"Barentszstraat 51, Amsterdam, Netherlands","Barentszstraat 51_53, Amsterdam, Netherlands",52.3889741,52.3889741,"OK",3175023.84322665,NA,NA,TRUE
"Barentszstraat 51, Amsterdam, Netherlands","Barentszstraat 51_53, Amsterdam, Netherlands",4.8889597,4.8889597,"OK",5264252.2001742,NA,NA,TRUE
"Barentszstraat 51, Amsterdam, Netherlands","Barentszstraat 51_53, Amsterdam, Netherlands",52.3889741,52.3889741,"OK",3175023.84322665,NA,NA,TRUE
"Barentszstraat 51, Amsterdam, Netherlands","Barentszstraat 51, Amsterdam, Netherlands",4.8889597,4.8889597,"OK",5264252.2001742,NA,NA,TRUE
"Barentszstraat 51, Amsterdam, Netherlands","Barentszstraat 51, Amsterdam, Netherlands",52.3889741,52.3889741,"OK",3175023.84322665,NA,NA,TRUE
"Barentszstraat 51, Amsterdam, Netherlands","Barentszstraat 51, Amsterdam, Netherlands",4.8889597,4.8889597,"OK",5264252.2001742,NA,NA,TRUE
"Barentszstraat 51, Amsterdam, Netherlands","Barentszstraat 51, Amsterdam, Netherlands",52.3889741,52.3889741,"OK",3175023.84322665,NA,NA,TRUE
"Barentszstraat 53, Amsterdam, Netherlands","Barentszstraat 53, Amsterdam, Netherlands",52.3890012,4.8889888,"OK",1774.40352990494,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 54, Amsterdam, Netherlands","Barentszstraat 54, Amsterdam, Netherlands",52.3891161,4.8885175,"OK",1789.78650144912,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 55, Amsterdam, Netherlands","Barentszstraat 55, Amsterdam, Netherlands",52.3889923,52.3889923,"OK",3175024.34794975,NA,NA,TRUE
"Barentszstraat 55, Amsterdam, Netherlands","Barentszstraat 55, Amsterdam, Netherlands",4.8890183,4.8890183,"OK",5264245.71986775,NA,NA,TRUE
"Barentszstraat 55, Amsterdam, Netherlands","Barentszstraat 55, Amsterdam, Netherlands",4.8890183,4.8890183,"OK",5264245.71986775,NA,NA,TRUE
"Barentszstraat 55, Amsterdam, Netherlands","Barentszstraat 55, Amsterdam, Netherlands",52.3889923,52.3889923,"OK",3175024.34794975,NA,NA,TRUE
"Barentszstraat 55, Amsterdam, Netherlands","Barentszstraat 55_57_59, Amsterdam, Netherlands",52.3889923,52.3889923,"OK",3175024.34794975,NA,NA,TRUE
"Barentszstraat 55, Amsterdam, Netherlands","Barentszstraat 55_57_59, Amsterdam, Netherlands",4.8890183,4.8890183,"OK",5264245.71986775,NA,NA,TRUE
"Barentszstraat 55, Amsterdam, Netherlands","Barentszstraat 55_57_59, Amsterdam, Netherlands",4.8890183,4.8890183,"OK",5264245.71986775,NA,NA,TRUE
"Barentszstraat 55, Amsterdam, Netherlands","Barentszstraat 55_57_59, Amsterdam, Netherlands",52.3889923,52.3889923,"OK",3175024.34794975,NA,NA,TRUE
"Barentszstraat 56, Amsterdam, Netherlands","Barentszstraat 56, Amsterdam, Netherlands",52.3891248,4.8884586,"OK",1791.11948122731,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 57, Amsterdam, Netherlands","Barentszstraat 57, Amsterdam, Netherlands",52.3889744,4.8890332,"OK",1771.20909193321,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 59, Amsterdam, Netherlands","Barentszstraat 59, Amsterdam, Netherlands",52.3889564,4.8890187,"OK",1769.28284790711,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 61, Amsterdam, Netherlands","Barentszstraat 61, Amsterdam, Netherlands",52.3889473,4.8889894,"OK",1768.41914063905,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 63, Amsterdam, Netherlands","Barentszstraat 63, Amsterdam, Netherlands",52.3889643,4.8887689,"OK",1771.4765109125,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 67, Amsterdam, Netherlands","Barentszstraat 67, Amsterdam, Netherlands",52.3889284,4.8887693,"OK",1767.49305662207,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 69, Amsterdam, Netherlands","Barentszstraat 69, Amsterdam, Netherlands",52.3889462,4.8887397,"OK",1769.63398608231,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 71, Amsterdam, Netherlands","Barentszstraat 71, Amsterdam, Netherlands",52.3889733,4.8887688,"OK",1772.47515496924,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 73, Amsterdam, Netherlands","Barentszstraat 73, Amsterdam, Netherlands",52.3889645,4.8887983,"OK",1771.33526903529,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 75, Amsterdam, Netherlands","Barentszstraat 75, Amsterdam, Netherlands",52.3889465,4.8888132,"OK",1769.25686978673,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 81, Amsterdam, Netherlands","Barentszstraat 81, Amsterdam, Netherlands",52.3889454,4.8885488,"OK",1770.67687020104,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 83, Amsterdam, Netherlands","Barentszstraat 83_85_87, Amsterdam, Netherlands",52.3889276,52.3889276,"OK",3175022.55368905,NA,NA,TRUE
"Barentszstraat 83, Amsterdam, Netherlands","Barentszstraat 83_85_87, Amsterdam, Netherlands",52.3889276,52.3889276,"OK",3175022.55368905,NA,NA,TRUE
"Barentszstraat 83, Amsterdam, Netherlands","Barentszstraat 83_85_87, Amsterdam, Netherlands",4.8885784,4.8885784,"OK",5264294.3665352,NA,NA,TRUE
"Barentszstraat 83, Amsterdam, Netherlands","Barentszstraat 83_85_87, Amsterdam, Netherlands",4.8885784,4.8885784,"OK",5264294.3665352,NA,NA,TRUE
"Barentszstraat 83, Amsterdam, Netherlands","Barentszstraat 83, Amsterdam, Netherlands",52.3889276,52.3889276,"OK",3175022.55368905,NA,NA,TRUE
"Barentszstraat 83, Amsterdam, Netherlands","Barentszstraat 83, Amsterdam, Netherlands",52.3889276,52.3889276,"OK",3175022.55368905,NA,NA,TRUE
"Barentszstraat 83, Amsterdam, Netherlands","Barentszstraat 83, Amsterdam, Netherlands",4.8885784,4.8885784,"OK",5264294.3665352,NA,NA,TRUE
"Barentszstraat 83, Amsterdam, Netherlands","Barentszstraat 83, Amsterdam, Netherlands",4.8885784,4.8885784,"OK",5264294.3665352,NA,NA,TRUE
"Barentszstraat 85, Amsterdam, Netherlands","Barentszstraat 85, Amsterdam, Netherlands",52.38892,4.888585,"OK",1767.6399501565,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 87, Amsterdam, Netherlands","Barentszstraat 87, Amsterdam, Netherlands",52.388929,4.88857,"OK",1768.72902022203,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 91, Amsterdam, Netherlands","Barentszstraat 91, Amsterdam, Netherlands",52.3889363,4.8885048,"OK",1769.94284922956,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 93, Amsterdam, Netherlands","Barentszstraat 93, Amsterdam, Netherlands",52.3889184,4.8885344,"OK",1767.7742107584,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barentszstraat 95, Amsterdam, Netherlands","Barentszstraat 95, Amsterdam, Netherlands",52.3889003,4.8885052,"OK",1765.9516277566,"Spaarndammer- en Zeeheldenbuurt","13",TRUE
"Barndesteeg 14, Amsterdam, Netherlands","Barndesteeg 14_16, Amsterdam, Netherlands",52.3722185,4.8991333,"OK",568.738265929044,"Burgwallen-Oude Zijde","00",TRUE
"Barndesteeg 18, Amsterdam, Netherlands","Barndesteeg 18, Amsterdam, Netherlands",52.3721772,4.8992024,"OK",574.177518612348,"Burgwallen-Oude Zijde","00",TRUE
"Barndesteeg 20, Amsterdam, Netherlands","Barndesteeg 20, Amsterdam, Netherlands",52.3721772,4.8992024,"OK",574.177518612348,"Burgwallen-Oude Zijde","00",TRUE
"Barndesteeg 8, Amsterdam, Netherlands","Barndesteeg 8, Amsterdam, Netherlands",52.3722433,4.8988832,"OK",551.484004706897,"Burgwallen-Oude Zijde","00",TRUE
"Barndesteeg 9, Amsterdam, Netherlands","Barndesteeg 9, Amsterdam, Netherlands",52.3724962,4.8986939,"OK",534.53682639552,"Burgwallen-Oude Zijde","00",TRUE
"Bartholomeus Diazstraat 11, Amsterdam, Netherlands","Bartholomeus Diazstraat 11_11_15_24, Amsterdam, Netherlands",52.3700906,4.8545829,"OK",2496.5072992867,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 2, Amsterdam, Netherlands","Bartholomeus Diazstraat 2_8_211_215, Amsterdam, Netherlands",52.370422,52.370422,"OK",3174509.60852855,NA,NA,TRUE
"Bartholomeus Diazstraat 2, Amsterdam, Netherlands","Bartholomeus Diazstraat 2_8_211_215, Amsterdam, Netherlands",4.8553617,4.8553617,"OK",5267968.55894334,NA,NA,TRUE
"Bartholomeus Diazstraat 2, Amsterdam, Netherlands","Bartholomeus Diazstraat 2_8_211_215, Amsterdam, Netherlands",4.8553617,4.8553617,"OK",5267968.55894334,NA,NA,TRUE
"Bartholomeus Diazstraat 2, Amsterdam, Netherlands","Bartholomeus Diazstraat 2_8_211_215, Amsterdam, Netherlands",52.370422,52.370422,"OK",3174509.60852855,NA,NA,TRUE
"Bartholomeus Diazstraat 2, Amsterdam, Netherlands","Bartholomeus Diazstraat 2, Amsterdam, Netherlands",52.370422,52.370422,"OK",3174509.60852855,NA,NA,TRUE
"Bartholomeus Diazstraat 2, Amsterdam, Netherlands","Bartholomeus Diazstraat 2, Amsterdam, Netherlands",4.8553617,4.8553617,"OK",5267968.55894334,NA,NA,TRUE
"Bartholomeus Diazstraat 2, Amsterdam, Netherlands","Bartholomeus Diazstraat 2, Amsterdam, Netherlands",4.8553617,4.8553617,"OK",5267968.55894334,NA,NA,TRUE
"Bartholomeus Diazstraat 2, Amsterdam, Netherlands","Bartholomeus Diazstraat 2, Amsterdam, Netherlands",52.370422,52.370422,"OK",3174509.60852855,NA,NA,TRUE
"Bartholomeus Diazstraat 21, Amsterdam, Netherlands","Bartholomeus Diazstraat 21, Amsterdam, Netherlands",52.3698755,4.8532759,"OK",2587.96253037894,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 23, Amsterdam, Netherlands","Bartholomeus Diazstraat 23, Amsterdam, Netherlands",52.3698622,4.8532002,"OK",2593.27413943261,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 25, Amsterdam, Netherlands","Bartholomeus Diazstraat 25, Amsterdam, Netherlands",52.3698473,4.8531148,"OK",2599.26500892568,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 27, Amsterdam, Netherlands","Bartholomeus Diazstraat 27, Amsterdam, Netherlands",52.3698316,4.8530257,"OK",2605.5181241907,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 29, Amsterdam, Netherlands","Bartholomeus Diazstraat 29, Amsterdam, Netherlands",52.3698167,4.8529401,"OK",2611.52303346168,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 31, Amsterdam, Netherlands","Bartholomeus Diazstraat 31, Amsterdam, Netherlands",52.369804,4.8528643,"OK",2616.83296721877,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 33, Amsterdam, Netherlands","Bartholomeus Diazstraat 33, Amsterdam, Netherlands",52.3697873,4.852765,"OK",2623.79036778729,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 35, Amsterdam, Netherlands","Bartholomeus Diazstraat 35, Amsterdam, Netherlands",52.3697752,4.8526885,"OK",2629.13850172895,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 37, Amsterdam, Netherlands","Bartholomeus Diazstraat 37, Amsterdam, Netherlands",52.3697609,4.852603,"OK",2635.12818940555,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 4, Amsterdam, Netherlands","Bartholomeus Diazstraat 4, Amsterdam, Netherlands",52.3704088,4.8552861,"OK",2444.45888461151,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 42, Amsterdam, Netherlands","Bartholomeus Diazstraat 42, Amsterdam, Netherlands",52.3700627,4.8532365,"OK",2587.8134428457,"Hoofdweg e.o.","42",TRUE
"Bartholomeus Diazstraat 44, Amsterdam, Netherlands","Bartholomeus Diazstraat 44, Amsterdam, Netherlands",52.3700495,4.8531609,"OK",2593.11057251157,"Hoofdweg e.o.","42",TRUE
